Ind,Botanic_Garden,First_Pop,First_Per,Wild_Source,Second_Pop,Second_Per,Third_Pop,Third_Per,Fourth_Pop,Fourth_Per
QAc-G-0289,/CBG,Magazine,85.719,NA,Porter,12.753,Pryor,1.528,Sugar_Loaf,0
QAc-G-0290,/CBG,Porter,73.763,NA,Magazine,25.655,Pryor,0.582,Sugar_Loaf,0
QAc-G-0291,/CBG,Magazine,88.089,NA,Pryor,10.48,Porter,1.431,Sugar_Loaf,0
QAc-G-0292,/CBG,Magazine,99.938,NA,Porter,0.057,Pryor,0.004,Sugar_Loaf,0
QAc-G-0293,/CBG,Magazine,99.997,NA,Pryor,0.003,Porter,0,Sugar_Loaf,0
QAc-G-0294,/CBG,Porter,99.023,NA,Magazine,0.934,Sugar_Loaf,0.043,Pryor,0
QAc-G-0295,/CBG,Magazine,99.968,NA,Pryor,0.03,Sugar_Loaf,0.002,Porter,0.001
QAc-G-0296,/CBG,Pryor,58.445,NA,Magazine,39.361,Sugar_Loaf,2.176,Porter,0.018
QAc-G-0297,/CBG,Magazine,99.996,NA,Sugar_Loaf,0.002,Porter,0.001,Pryor,0
QAc-G-0298,/CBG,Porter,99.697,NA,Magazine,0.293,Pryor,0.008,Sugar_Loaf,0.002
QAc-G-0299,/CBG,Magazine,94.93,NA,Porter,4.487,Pryor,0.534,Sugar_Loaf,0.049
QAc-G-0300,/CBG,Porter,79.781,NA,Sugar_Loaf,12.288,Magazine,5.886,Pryor,2.045
QAc-G-0301,/CBG,Magazine,100,NA,Porter,0,Pryor,0,Sugar_Loaf,0
QAc-G-0302,/CBG,Magazine,99.87,NA,Porter,0.129,Sugar_Loaf,0.001,Pryor,0
QAc-G-0303,/CBG,Magazine,96.248,NA,Porter,2.246,Sugar_Loaf,1.503,Pryor,0.003
QAc-G-0304,/CBG,Porter,72.96,NA,Magazine,26.993,Pryor,0.046,Sugar_Loaf,0
QAc-G-0305,/CBG,Magazine,100,NA,Porter,0,Pryor,0,Sugar_Loaf,0
QAc-G-0306,/CBG,Magazine,75.342,NA,Porter,23.774,Pryor,0.885,Sugar_Loaf,0
QAc-G-0307,/CBG,Magazine,99.881,NA,Pryor,0.119,Sugar_Loaf,0,Porter,0
QAc-G-0308,/CBG,Magazine,100,NA,Sugar_Loaf,0,Pryor,0,Porter,0
QAc-G-0309,/CBG,Pryor,69.562,NA,Magazine,30.401,Porter,0.036,Sugar_Loaf,0
QAc-G-0310,/CBG,Pryor,99.564,NA,Porter,0.334,Magazine,0.102,Sugar_Loaf,0
QAc-G-0311,/CBG,Pryor,99.588,NA,Magazine,0.403,Sugar_Loaf,0.008,Porter,0
QAc-G-0312,/CBG,Magazine,99.999,NA,Sugar_Loaf,0.001,Pryor,0,Porter,0
QAc-G-0313,/CBG,Sugar_Loaf,98.539,NA,Porter,1.187,Magazine,0.218,Pryor,0.056
QAc-G-0314,/CBG,Porter,90.339,NA,Magazine,8.39,Sugar_Loaf,1.271,Pryor,0
QAc-G-0315,/CBG,Porter,99.901,NA,Pryor,0.094,Sugar_Loaf,0.005,Magazine,0
QAc-G-0316,/CBG,Pryor,66.966,NA,Porter,31.937,Magazine,1.078,Sugar_Loaf,0.019
