Ind,Botanic_Garden,First_Pop,First_Per,Wild_Source,Second_Pop,Second_Per,Third_Pop,Third_Per,Fourth_Pop,Fourth_Per,Fifth_Pop,Fifth_Per
TMA-ZAIN-G-237,/MBC,BP,75.274,ENP,ENP,13.119,CF,5.161,CR,3.107,CC,2.59
TMA-ZAIN-G-238,/MBC,CF,89.604,ENP,TS,7.338,BP,1.879,ENP,0.758,B,0.235
TMA-ZAIN-G-239,/MBC,CR,82.957,ENP,ENP,11.791,B,1.867,CF,1.37,TS,0.701
TMA-ZAIN-G-240,/MBC,B,99.576,PB,CR,0.37,LB,0.016,ONF,0.014,CF,0.005
TMA-ZAIN-G-241,/MBC,CR,90.892,PB,WB,3.904,ENP,3.104,CF,1.956,B,0.125
TMA-ZAIN-G-242,/MBC,CR,88.899,PB,B,7.902,ENP,1.618,BP,0.88,BP,0.32
TMA-ZAIN-G-243,/MBC,B,52.45,PB,CR,45.979,ENP,1.337,CF,0.135,BP,0.06
TMA-ZAIN-G-244,/MBC,B,51.125,PB,CR,46.012,ENP,0.951,BP,0.94,BP,0.746
TMA-ZAIN-G-245,/MBC,B,82.159,PB,CR,17.397,BP,0.251,ENP,0.166,CF,0.011
TMA-ZAIN-G-246,/MBC,CR,46.017,PB,B,43.217,SF,8.518,ENP,1.464,WB,0.314
TMA-ZAIN-G-248,/MBC,B,62.03,PB,CR,35.119,ZFK,0.885,ENP,0.868,TS,0.826
TMA-ZAIN-G-249,/MBC,B,75.206,PB,CR,21.835,ENP,2.196,ZFK,0.442,CF,0.252
TMA-ZAIN-G-250,/MBC,B,58.768,PB,CR,40.524,ENP,0.56,CF,0.066,SW,0.033
TMA-ZAIN-G-251,/MBC,B,76.464,PB,CR,21.829,TS,0.715,ENP,0.617,ZFK,0.185
TMA-ZAIN-G-252,/MBC,B,86.728,PB,CR,12.789,ENP,0.148,TS,0.079,I,0.07
TMA-ZAIN-G-253,/MBC,SF,99.166,CC,CC,0.417,CR,0.379,SW,0.036,ENP,0.001
TMA-ZAIN-G-254,/MBC,SF,60.254,CC,WB,20.832,CR,14.188,CC,4.206,O,0.452
TMA-ZAIN-G-255,/MBC,SF,98.983,CC,O,0.794,CR,0.126,CC,0.089,B,0.004
TMA-ZAIN-G-256,/MBC,SF,99.493,CC,CR,0.446,WB,0.043,B,0.017,ENP,0.001
TMA-ZAIN-G-257,/MBC,SF,78.906,CC,CR,7.432,WB,7.256,CC,2.754,O,2.67
TMA-ZAIN-G-258,/MBC,TSP,58.892,CC,O,12.405,CR,10.687,CF,6.594,WB,4.148
TMA-ZAIN-G-259,/MBC,CR,67.587,CC,CC,15.337,SF,7.649,WB,5.146,SW,1.252
TMA-ZAIN-G-260,/MBC,CR,48.323,CC,SF,48.111,WB,3.137,CC,0.22,ENP,0.103
TMA-ZAIN-G-261,/MBC,CR,85.746,CC,SW,9.047,CC,2.432,WB,1.513,SF,0.836
TMA-ZAIN-G-262,/MBC,WB,81.035,CC,CR,18.476,CF,0.214,SW,0.117,CC,0.065
TMA-ZAIN-G-263,/MBC,SW,95.705,CC,CR,1.882,SF,1.582,CC,0.344,B,0.298
TMA-ZAIN-G-264,/MBC,SF,75.437,CC,CR,24.09,CC,0.208,SW,0.103,WB,0.075
TMA-ZAIN-G-265,/MBC,SF,99.331,CC,CR,0.568,SW,0.068,CC,0.031,O,0.001
TMA-ZAIN-G-266,/MBC,SF,94.832,CC,CR,4.823,WB,0.279,SW,0.028,CC,0.026
TMA-ZAIN-G-267,/MBC,CF,45.332,NWS_South,BP,29.971,LB,13.095,CR,7.626,ENP,3.015
TMA-ZAIN-G-268,/MBC,CC,65.34,NWS_South,CR,19.831,SF,11.776,CF,1.603,ENP,0.631
TMA-ZAIN-G-269,/MBC,TS,55.469,NWS_South,CR,23.114,B,15.892,CF,2.073,SW,1.75
TMA-ZAIN-G-270,/MBC,SW,73.695,TS,B,14.374,CR,4.672,I,2.102,ZFSW2,2.04
TMA-ZAIN-G-271,/MBC,SW,98.541,TS,B,0.689,I,0.608,CR,0.126,TS,0.014
TMA-ZAIN-G-272,/MBC,SW,98.208,TS,B,1.144,CR,0.339,I,0.22,TS,0.052
TMA-ZAIN-G-273,/MBC,B,98.461,TS,CR,0.794,ENP,0.386,CF,0.141,I,0.126
TMA-ZAIN-G-274,/MBC,B,89.132,TS,I,5.629,TS,4.498,CF,0.313,SW,0.223
TMA-ZAIN-G-275,/MBC,B,76.329,TS,I,8.998,SF,8.831,TS,2.545,CF,1.739
TMA-ZAIN-G-276,/MBC,CR,74.216,TS,SW,22.13,WB,2.915,SF,0.532,I,0.098
TMA-ZAIN-G-277,/MBC,B,93.173,TS,CR,3.958,WB,1.118,SF,0.634,CF,0.448
TMA-ZAIN-G-278,/MBC,B,98.427,TS,CR,0.85,BP,0.248,CF,0.226,ENP,0.127
TMA-ZAIN-G-279,/MBC,CR,76.879,TS,SW,10.541,B,8.253,I,1.448,WB,1.427
TMA-ZAIN-G-280,/MBC,B,46.841,TS,CR,36.799,SW,7.339,TS,3.879,CF,3.309
TMA-ZAIN-G-281,/MBC,SF,44.951,TS,CR,19.409,SW,18.895,I,12.721,B,3.377
TMA-ZAIN-G-282,/MBC,CR,47.919,TS,I,22.162,B,13.926,SF,8.286,CF,4.499
TMA-ZAIN-G-283,/MBC,CR,40.752,TS,B,28.657,I,17.527,SW,5.22,CF,4.971
TMA-ZAIN-G-284,/MBC,B,68.611,TS,WB,18.406,CR,9.034,CF,2.55,ENP,0.816
TMA-ZAIN-G-285,/MBC,CR,67.082,TS,SF,32.68,SW,0.119,B,0.098,WB,0.01
TMA-ZAIN-G-286,/MBC,CR,99.025,TS,SF,0.643,SW,0.324,B,0.005,WB,0.002
TMA-ZAIN-G-287,/MBC,CR,49.068,TS,SF,48.031,SW,2.75,WB,0.103,B,0.045
TMA-ZAIN-G-288,/MBC,CR,98.617,TS,SW,0.582,WB,0.433,SF,0.291,CF,0.055
TMA-ZAIN-G-289,/MBC,CR,93.744,TS,SW,3.806,WB,1.955,SF,0.464,CF,0.012
TMA-ZAIN-G-290,/MBC,SF,89.405,TS,CR,8.853,WB,0.621,I,0.592,SW,0.28
TMA-ZAIN-G-291,/MBC,CR,59.546,TS,SF,26.668,WB,6.821,B,2.849,SW,2.091
TMA-ZAIN-G-292,/MBC,CR,92.676,TS,SF,6.21,CF,0.688,WB,0.163,I,0.161
TMA-ZAIN-G-293,/MBC,SF,79.788,NWS_South,SW,14.885,CR,4.374,B,0.932,I,0.018
TMA-ZAIN-G-294,/MBC,ONF,98.381,NWS_North,BP,0.981,BP,0.493,TSP,0.095,CR,0.039
TMA-ZAIN-G-295,/MBC,CR,60.497,NWS_North,B,25.841,ENP,4.916,ONF,3.285,BP,2.508
TMA-ZAIN-G-296,/MBC,ONF,38.693,NWS_North,CF,22.924,CR,13.47,BP,11.43,B,6.745
TMA-ZAIN-G-297,/MBC,CF,67.602,NWS_North,CR,13.221,ENP,9.279,B,7.698,ONF,1.417
TMA-ZAIN-G-298,/MBC,ONF,98.292,NWS_North,CF,1.117,CR,0.484,BP,0.069,TSP,0.012
TMA-ZAIN-G-299,/MBC,B,98.835,NWS_North,CR,0.546,ONF,0.545,I,0.039,TS,0.015
TMA-ZAIN-G-301,/MBC,ONF,51.283,NWS_North,CR,18.148,B,13.264,BP,8.307,CF,6.128
TMA-ZAIN-G-302,/MBC,ONF,61.813,NWS_North,BP,37.154,BP,0.813,B,0.11,TSP,0.076
TMA-ZAIN-G-303,/MBC,CR,45.576,NWS_North,BP,17.917,B,13.159,CF,11.524,BP,8.613
TMA-ZAIN-G-304,/MBC,ONF,58.011,NWS_North,BP,24.289,B,13.012,TSP,2.818,CR,1.385
TMA-ZAIN-G-305,/MBC,ONF,96.941,NWS_North,B,1.017,CF,0.72,CR,0.664,BP,0.258
TMA-ZAIN-G-306,/MBC,CF,72.701,NWS_South,O,17.94,CC,3.525,TSP,2.044,ONF,1.232
TMA-ZAIN-G-307,/MSBG,B,79.337,NA,CR,18.936,ONF,1.186,SF,0.267,BP,0.149
TMA-ZAIN-G-308,/MSBG,ONF,50.538,NA,B,25.269,BP,12.365,CR,2.871,BP,2.154
TMA-ZAIN-G-309,/MSBG,CR,68.165,NA,B,14.956,O,7.199,ONF,3.815,TSP,1.58
TMA-ZAIN-G-310,/MSBG,B,99.403,NA,CR,0.286,BP,0.103,ONF,0.095,TSP,0.033
TMA-ZAIN-G-311,/MSBG,CF,49.972,NA,SF,36.68,CR,4.065,ENP,3.269,CC,3.105
TMA-ZAIN-G-312,/MSBG,ONF,78.613,NA,BP,15.746,TSP,2.058,CR,1.512,CF,1.09
TMA-ZAIN-G-313,/MSBG,B,67.532,NA,BP,14.461,BP,10.043,ONF,3.03,TSP,2.454
TMA-ZAIN-G-314,/MSBG,ONF,95.647,NA,CR,4.197,BP,0.065,B,0.063,TSP,0.01
TMA-ZAIN-G-315,/MSBG,B,78.512,NA,CR,15.069,TS,2.946,SF,2.357,CF,0.708
TMA-ZAIN-G-316,/MSBG,CR,81.584,NA,B,7.846,SW,6.12,TSP,0.855,ONF,0.833
TMA-ZAIN-G-317,/MSBG,CR,85.753,NA,WB,12.096,CF,1.878,ENP,0.222,I,0.03
TMA-ZAIN-G-318,/MSBG,CF,63.501,NA,CR,34.101,B,1.562,ENP,0.809,WB,0.024
TMA-ZAIN-G-319,/MSBG,CR,60.583,NA,CF,37.995,B,0.96,ENP,0.443,WB,0.011
TMA-ZAIN-G-320,/MSBG,CR,76.803,NA,SF,15.043,CF,2.955,I,1.515,WB,1.348
TMA-ZAIN-G-321,/MSBG,WB,97.502,NA,CR,1.615,B,0.29,ENP,0.192,SW,0.147
TMA-ZAIN-G-322,/AA,CR,57.79,NA,TS,24.489,SW,15.022,B,1.773,CC,0.56
TMA-ZAIN-G-323,/AA,CR,40.073,NA,CF,28.291,ONF,18.672,BP,6.867,BP,4.293
TMA-ZAIN-G-324,/HBG,B,54.541,NA,CR,43.194,I,1.179,CF,0.665,ENP,0.277
TMA-ZAIN-G-325,/HBG,CR,93.87,NA,B,2.405,ENP,2.15,CF,1.528,SF,0.038
TMA-ZAIN-G-326,/FTBG,CC,32.631,NA,CF,29.613,ENP,16.461,CR,16.131,O,3.391
TMA-ZAIN-G-327,/FTBG,B,98.039,NA,CR,1.939,ENP,0.008,ZFW,0.003,ONF,0.003
TMA-ZAIN-G-328,/FTBG,CR,78.791,NA,BP,6.749,B,6.526,SW,4.108,BP,1.693
TMA-ZAIN-G-329,/FTBG,TS,72.947,NA,CF,19.986,CR,3.096,B,2.135,CC,1.187
TMA-ZAIN-G-330,/FTBG,CC,93.025,NA,CF,5.104,TS,0.687,O,0.68,CR,0.267
TMA-ZAIN-G-331,/FTBG,B,88.452,NA,SW,4.69,CR,3.568,ZFW,1.077,I,1
TMA-ZAIN-G-332,/FTBG,CR,82.298,NA,B,7.369,CF,4.767,TS,2.824,ENP,2.265
TMA-ZAIN-G-333,/UCBBG,CR,59.882,NA,CF,28.204,TS,4.936,B,4.784,ENP,2.001
TMA-ZAIN-G-334,/UCBBG,CF,46.569,NA,ENP,36.486,CR,7.162,TSP,4.021,TS,1.933
TMA-ZAIN-G-335,/UCBBG,O,87.476,NA,CR,9.395,CC,1.571,B,1.15,CF,0.308
TMA-ZAIN-G-336,/UCBBG,CC,84.698,NA,B,6.764,O,3.473,TS,2.325,CR,1.443
TMA-ZAIN-G-337,/UCBBG,CR,57.01,NA,B,33.471,CF,3.426,TS,2.879,SW,1.859
TMA-ZAIN-G-338,/UCBBG,B,91.925,NA,CR,3.21,ZFK,1.081,WB,1.011,O,0.952
TMA-ZAIN-G-339,/UCBBG,SW,88.081,NA,CR,10.913,B,0.668,I,0.309,TS,0.016
TMA-ZAIN-G-340,/UCBBG,B,97.854,NA,SF,1.477,I,0.548,CR,0.049,CF,0.039
TMA-ZAIN-G-341,/UCBBG,WB,33.678,NA,B,32.377,CR,26.258,SF,4.105,CF,1.75
TMA-ZAIN-G-342,/UCBBG,B,35.595,NA,SF,30.415,CR,14.747,ZFW,12.763,WB,3.994
TMA-ZAIN-G-343,/UCBBG,B,99.475,NA,ZFW,0.203,SW,0.097,ENP,0.056,CF,0.049
TMA-ZAIN-G-344,/UCBBG,B,90.013,NA,CR,5.689,ENP,1.097,BP,0.942,CF,0.853
TMA-ZAIN-G-345,/UCBBG,SW,65.98,NA,B,21.819,BP,4.762,CR,2.866,ZFW,2.059
TMA-ZAIN-G-347,/GWL,B,93.887,NA,CF,4.368,CR,0.608,ENP,0.585,I,0.271
TMA-ZAIN-G-348,/GWL,CR,62.097,NA,SW,22.34,B,6.654,I,5.47,SF,2.126
TMA-ZAIN-G-349,/GWL,WB,82.192,NA,CR,12.2,B,3.494,CF,1.26,ENP,0.745
TMA-ZAIN-G-350,/GWL,B,32.059,NA,WB,26.009,SF,23.969,CR,16.27,CF,0.928
TMA-ZAIN-G-351,/GWL,B,94.265,NA,WB,2.473,SF,1.275,CR,1.019,I,0.644
TMA-ZAIN-G-352,/GWL,I,42.118,NA,SF,21.563,B,19.006,SW,9.931,TS,4.534
TMA-ZAIN-G-353,/GWL,CR,44.312,NA,B,37.912,SF,9.813,SW,4.321,I,2.405
TMA-ZAIN-G-354,/GWL,CF,29.01,NA,B,28.805,TS,25.812,CR,8.368,I,5.742
TMA-ZAIN-G-355,/GWL,SW,45.503,NA,CR,22.164,I,13.509,B,9.33,SF,5.928
TMA-ZAIN-G-356,/GWL,B,96.488,NA,CR,2.063,ENP,0.676,SW,0.262,ONF,0.174
TMA-ZAIN-G-357,/GWL,CR,76.607,NA,I,12.3,SW,6.542,B,2.793,SF,1.02
TMA-ZAIN-G-358,/GWL,B,47.525,NA,CR,38.937,WB,7.329,SF,4.155,I,1.328
TMA-ZAIN-G-359,/GWL,B,71.085,NA,ONF,9.621,CR,7.073,BP,5.203,I,4.088
TMA-ZAIN-G-360,/HPLG,B,99.356,NWS_North,ZFW,0.457,SF,0.102,CR,0.084,SW,0.001
TMA-ZAIN-G-361,/HPLG,B,93.645,NWS_North,ONF,3.461,I,1.348,CR,0.79,TS,0.556
TMA-ZAIN-G-362,/HPLG,B,63.841,NWS_North,ONF,20.657,CR,5.34,TSP,4.231,TSP,3.065
TMA-ZAIN-G-363,/HPLG,B,46.686,NWS_North,CR,28.831,ENP,24.16,CF,0.194,SW,0.076
TMA-ZAIN-G-364,/HPLG,ONF,59.84,NWS_North,CR,18.837,B,17.677,ZFW,3.423,ENP,0.115
TMA-ZAIN-G-365,/HPLG,ONF,48.589,NWS_North,CR,37.863,B,12.649,ENP,0.426,ONF,0.218
TMA-ZAIN-G-366,/HPLG,B,97.72,NWS_North,CR,2.267,O,0.011,BP,0.001,ENP,0
TMA-ZAIN-G-367,/NBG,B,51.634,NWS_South,CR,33.229,TS,6.586,ONF,3.335,ENP,2.465
TMA-ZAIN-G-368,/NBG,B,97.505,NA,CR,2.069,CF,0.311,WB,0.065,ENP,0.04
TMA-ZAIN-G-369,/NBG,B,39.337,NA,CR,26.294,BP,19.447,ENP,6.011,ONF,4.566
TMA-ZAIN-G-370,/NBG,LB,27.733,NWS_South,CF,22.719,CR,22.707,ENP,12.936,B,6.744
TMA-ZAIN-G-371,/NBG,CR,97.569,NWS_South,ONF,2.02,SW,0.144,B,0.133,SF,0.09
TMA-ZAIN-G-372,/NBG,CR,66.866,NA,BP,10.174,CF,7.157,WB,5.462,B,4.412
TMA-ZAIN-G-373,/NBG,B,90.115,NWS_South,CF,6.522,CR,2.021,TSP,0.729,BP,0.368
TMA-ZAIN-G-374,/NBG,ONF,55.929,NWS_South,BP,12.708,BP,11.74,TSP,9.471,TSP,5.04
TMA-ZAIN-G-376,/NBG,ONF,66.113,NWS_South,B,26.915,BP,5.689,TSP,0.868,CR,0.12
TMA-ZAIN-G-377,/NBG,BP,76.11,NWS_South,ONF,10.673,BP,7.992,CR,4.217,B,0.462
TMA-ZAIN-G-378,/NBG,B,67.844,NA,CR,14.42,CF,7.038,TS,6.527,I,3.513
TMA-ZAIN-G-379,/KWTFBG,CR,97.1,NA,CF,1.801,SF,0.59,ENP,0.365,WB,0.059
TMA-ZAIN-G-380,/KWTFBG,CF,92.967,NA,ONF,4.025,CR,2.54,ENP,0.221,TSP,0.085
TMA-ZAIN-G-381,/KWTFBG,B,95.324,NA,CR,3.878,ENP,0.422,CF,0.198,ONF,0.124
TMA-ZAIN-G-382,/KWTFBG,B,99.837,NA,CR,0.155,BP,0.003,BP,0.002,O,0.002
TMA-ZAIN-G-383,/KWTFBG,ONF,95.853,NA,BP,2.434,BP,1.148,ZFFDSP,0.514,B,0.037
TMA-ZAIN-G-384,/KWTFBG,B,85.621,NA,SF,9.006,ZFW,1.89,ONF,1.82,CR,1.017
TMA-ZAIN-G-385,/KWTFBG,B,80.172,Key_West,CR,10.877,CF,5.209,ENP,3.289,WB,0.17
TMA-ZAIN-G-386,/KWTFBG,CF,42.581,Key_West,TS,20.651,ENP,16.537,WB,6.7,CR,6.441
TMA-ZAIN-G-387,/KWTFBG,CR,92.387,NA,ONF,3.824,ENP,1.342,CF,1.245,SW,0.426
